NAME	TITLE	SCORE	
SH2D2A	SH2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:10821]	0.53975767	
CPLX1	complexin 1 [Source:HGNC Symbol;Acc:HGNC:2309]	0.53935885	
CDH23	cadherin related 23 [Source:HGNC Symbol;Acc:HGNC:13733]	0.5386458	
SLC24A1	solute carrier family 24 member 1 [Source:HGNC Symbol;Acc:HGNC:10975]	0.5385694	
CGREF1	cell growth regulator with EF-hand domain 1 [Source:HGNC Symbol;Acc:HGNC:16962]	0.53826904	
TESC	tescalcin [Source:HGNC Symbol;Acc:HGNC:26065]	0.53791714	
ROBO3	roundabout guidance receptor 3 [Source:HGNC Symbol;Acc:HGNC:13433]	0.5378855	
SDHAP3	SDHA pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:18781]	0.53769636	
COPB2-DT	COPB2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55579]	0.53744066	
CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]	0.53721493	
FRMD1	FERM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21240]	0.53704596	
HELLPAR	HELLP associated long non-coding RNA [Source:HGNC Symbol;Acc:HGNC:43984]	0.5369924	
DDIT3	DNA damage inducible transcript 3 [Source:HGNC Symbol;Acc:HGNC:2726]	0.53685105	
RASSF8-AS1	RASSF8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48637]	0.5367089	
CTSK	cathepsin K [Source:HGNC Symbol;Acc:HGNC:2536]	0.5364812	
RILPL1	Rab interacting lysosomal protein like 1 [Source:HGNC Symbol;Acc:HGNC:26814]	0.53610134	
ZNF572	zinc finger protein 572 [Source:HGNC Symbol;Acc:HGNC:26758]	0.5360631	
AOC2	amine oxidase copper containing 2 [Source:HGNC Symbol;Acc:HGNC:549]	0.53494793	
PCAT1	prostate cancer associated transcript 1 [Source:HGNC Symbol;Acc:HGNC:43022]	0.5348904	
LINC01012	long intergenic non-protein coding RNA 1012 [Source:HGNC Symbol;Acc:HGNC:48986]	0.5341204	
NUDT17	nudix hydrolase 17 [Source:HGNC Symbol;Acc:HGNC:26618]	0.5341135	
PDE6B	phosphodiesterase 6B [Source:HGNC Symbol;Acc:HGNC:8786]	0.5339626	
RAB19	RAB19, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:19982]	0.53355837	
HCN2	hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2 [Source:HGNC Symbol;Acc:HGNC:4846]	0.53340846	
SYT7	synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]	0.5327559	
ZNF695	zinc finger protein 695 [Source:HGNC Symbol;Acc:HGNC:30954]	0.5325617	
IADEN	IGF2BP1 associated definitive endoderm lncRNA [Source:HGNC Symbol;Acc:HGNC:56877]	0.53199786	
PPIAP46	peptidylprolyl isomerase A pseudogene 46 [Source:HGNC Symbol;Acc:HGNC:53670]	0.5316802	
PCDH11X	protocadherin 11 X-linked [Source:HGNC Symbol;Acc:HGNC:8656]	0.53075945	
TAC3	tachykinin precursor 3 [Source:HGNC Symbol;Acc:HGNC:11521]	0.53068894	
TRPC6	transient receptor potential cation channel subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:12338]	0.53059363	
RHOBTB2	Rho related BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18756]	0.53045857	
SLC5A3	solute carrier family 5 member 3 [Source:HGNC Symbol;Acc:HGNC:11038]	0.53041	
MEDAG	mesenteric estrogen dependent adipogenesis [Source:HGNC Symbol;Acc:HGNC:25926]	0.52983	
ACRBP	acrosin binding protein [Source:HGNC Symbol;Acc:HGNC:17195]	0.5296617	
ZNF554	zinc finger protein 554 [Source:HGNC Symbol;Acc:HGNC:26629]	0.5296513	
TENM2	teneurin transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:29943]	0.52962106	
PTPN20	protein tyrosine phosphatase non-receptor type 20 [Source:HGNC Symbol;Acc:HGNC:23423]	0.52959067	
PDCD6IP-DT	PDCD6IP divergent transcript [Source:HGNC Symbol;Acc:HGNC:55244]	0.529556	
YPEL1	yippee like 1 [Source:HGNC Symbol;Acc:HGNC:12845]	0.5293319	
COLEC12	collectin subfamily member 12 [Source:HGNC Symbol;Acc:HGNC:16016]	0.52931845	
ACBD7	acyl-CoA binding domain containing 7 [Source:HGNC Symbol;Acc:HGNC:17715]	0.529168	
PLCD4	phospholipase C delta 4 [Source:HGNC Symbol;Acc:HGNC:9062]	0.5277972	
TXNRD3	thioredoxin reductase 3 [Source:HGNC Symbol;Acc:HGNC:20667]	0.5275461	
ZNF578	zinc finger protein 578 [Source:HGNC Symbol;Acc:HGNC:26449]	0.52733326	
SPEN-AS1	SPEN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55937]	0.5271686	
LMOD1	leiomodin 1 [Source:HGNC Symbol;Acc:HGNC:6647]	0.5271445	
ZNG1B	Zn regulated GTPase metalloprotein activator 1B [Source:HGNC Symbol;Acc:HGNC:17907]	0.5269785	
KIF12	kinesin family member 12 [Source:HGNC Symbol;Acc:HGNC:21495]	0.52689373	
RMST	rhabdomyosarcoma 2 associated transcript [Source:HGNC Symbol;Acc:HGNC:29893]	0.52648175	
AGAP9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9 [Source:HGNC Symbol;Acc:HGNC:23463]	0.52634263	
SIGLEC10	sialic acid binding Ig like lectin 10 [Source:HGNC Symbol;Acc:HGNC:15620]	0.5256159	
CEP19	centrosomal protein 19 [Source:HGNC Symbol;Acc:HGNC:28209]	0.5252554	
SRR	serine racemase [Source:HGNC Symbol;Acc:HGNC:14398]	0.52514416	
SULT2B1	sulfotransferase family 2B member 1 [Source:HGNC Symbol;Acc:HGNC:11459]	0.52471876	
NRCAM	neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]	0.5245983	
OPRL1	opioid related nociceptin receptor 1 [Source:HGNC Symbol;Acc:HGNC:8155]	0.52362716	
ZNF69	zinc finger protein 69 [Source:HGNC Symbol;Acc:HGNC:13138]	0.52280325	
CSMD1	CUB and Sushi multiple domains 1 [Source:HGNC Symbol;Acc:HGNC:14026]	0.5225588	
CRLF1	cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]	0.5222056	
OLFML2A	olfactomedin like 2A [Source:HGNC Symbol;Acc:HGNC:27270]	0.522012	
WASHC3	WASH complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:24256]	0.52191454	
FUT9	fucosyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:4020]	0.52156377	
UBE2V1	ubiquitin conjugating enzyme E2 V1 [Source:HGNC Symbol;Acc:HGNC:12494]	0.5213433	
PLEKHG4	pleckstrin homology and RhoGEF domain containing G4 [Source:HGNC Symbol;Acc:HGNC:24501]	0.5211776	
ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10 [Source:HGNC Symbol;Acc:HGNC:13201]	0.52057576	
TLCD4	TLC domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26477]	0.5199468	
LNX1	ligand of numb-protein X 1 [Source:HGNC Symbol;Acc:HGNC:6657]	0.519899	
ENSG00000233230	novel transcript	0.5196864	
DHDH	dihydrodiol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:17887]	0.5195972	
SLC25A53	solute carrier family 25 member 53 [Source:HGNC Symbol;Acc:HGNC:31894]	0.5195408	
CCM2L	CCM2 like scaffold protein [Source:HGNC Symbol;Acc:HGNC:16153]	0.5194653	
CCNP	cyclin P [Source:HGNC Symbol;Acc:HGNC:25805]	0.51918757	
TTC39A	tetratricopeptide repeat domain 39A [Source:HGNC Symbol;Acc:HGNC:18657]	0.5188879	
LINC01140	long intergenic non-protein coding RNA 1140 [Source:HGNC Symbol;Acc:HGNC:27922]	0.5188774	
UBXN10	UBX domain protein 10 [Source:HGNC Symbol;Acc:HGNC:26354]	0.51848525	
SLCO2A1	solute carrier organic anion transporter family member 2A1 [Source:HGNC Symbol;Acc:HGNC:10955]	0.51787806	
SLC29A4	solute carrier family 29 member 4 [Source:HGNC Symbol;Acc:HGNC:23097]	0.5177776	
NCAN	neurocan [Source:HGNC Symbol;Acc:HGNC:2465]	0.51772493	
PROCA1	protein interacting with cyclin A1 [Source:HGNC Symbol;Acc:HGNC:28600]	0.5173716	
EFCAB6	EF-hand calcium binding domain 6 [Source:HGNC Symbol;Acc:HGNC:24204]	0.5171361	
PHKA1P1	phosphorylase kinase regulatory subunit alpha 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:33919]	0.5171126	
ZNF546	zinc finger protein 546 [Source:HGNC Symbol;Acc:HGNC:28671]	0.5169746	
NKILA	NF-kappaB interacting lncRNA [Source:HGNC Symbol;Acc:HGNC:51599]	0.5169468	
ZNF573	zinc finger protein 573 [Source:HGNC Symbol;Acc:HGNC:26420]	0.51657164	
L3MBTL4	L3MBTL histone methyl-lysine binding protein 4 [Source:HGNC Symbol;Acc:HGNC:26677]	0.51605827	
LINC02916	long intergenic non-protein coding RNA 2916 [Source:HGNC Symbol;Acc:HGNC:55574]	0.5158938	
ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13 [Source:HGNC Symbol;Acc:HGNC:1366]	0.5158491	
MTMR7	myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]	0.51584554	
TNFSF13	TNF superfamily member 13 [Source:HGNC Symbol;Acc:HGNC:11928]	0.515567	
ENTPD4	ectonucleoside triphosphate diphosphohydrolase 4 [Source:HGNC Symbol;Acc:HGNC:14573]	0.5143784	
PLPP5	phospholipid phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:25026]	0.51420164	
MT-ND3	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3 [Source:HGNC Symbol;Acc:HGNC:7458]	0.51418537	
ZNF518B	zinc finger protein 518B [Source:HGNC Symbol;Acc:HGNC:29365]	0.51358986	
DSC3	desmocollin 3 [Source:HGNC Symbol;Acc:HGNC:3037]	0.51351136	
CNKSR3	CNKSR family member 3 [Source:HGNC Symbol;Acc:HGNC:23034]	0.5113375	
OPHN1	oligophrenin 1 [Source:HGNC Symbol;Acc:HGNC:8148]	0.51078755	
CCDC102A	coiled-coil domain containing 102A [Source:HGNC Symbol;Acc:HGNC:28097]	0.5106814	
MAP1LC3A	microtubule associated protein 1 light chain 3 alpha [Source:HGNC Symbol;Acc:HGNC:6838]	0.510089	
NRXN3	neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]	0.50990677	
ACCS	1-aminocyclopropane-1-carboxylate synthase homolog (inactive) [Source:HGNC Symbol;Acc:HGNC:23989]	0.5095922	
PKD1P5	polycystin 1, transient receptor potential channel interacting pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:30069]	0.5091966	
MAST4	microtubule associated serine/threonine kinase family member 4 [Source:HGNC Symbol;Acc:HGNC:19037]	0.50884646	
IDUA	alpha-L-iduronidase [Source:HGNC Symbol;Acc:HGNC:5391]	0.5086516	
CCDC65	coiled-coil domain containing 65 [Source:HGNC Symbol;Acc:HGNC:29937]	0.5086114	
MOB3C	MOB kinase activator 3C [Source:HGNC Symbol;Acc:HGNC:29800]	0.50811	
UNC5A	unc-5 netrin receptor A [Source:HGNC Symbol;Acc:HGNC:12567]	0.507817	
ZNF345	zinc finger protein 345 [Source:HGNC Symbol;Acc:HGNC:16367]	0.507733	
SPCS2P4	signal peptidase complex subunit 2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:45237]	0.50629526	
LINC00937	long intergenic non-protein coding RNA 937 [Source:HGNC Symbol;Acc:HGNC:48629]	0.5051678	
PYGM	glycogen phosphorylase, muscle associated [Source:HGNC Symbol;Acc:HGNC:9726]	0.505091	
C19orf85	chromosome 19 open reading frame 85 [Source:HGNC Symbol;Acc:HGNC:53653]	0.50482875	
ABI3	ABI family member 3 [Source:HGNC Symbol;Acc:HGNC:29859]	0.5044652	
TRIM66	tripartite motif containing 66 [Source:HGNC Symbol;Acc:HGNC:29005]	0.5043984	
ZNF767P	zinc finger family member 767, pseudogene [Source:HGNC Symbol;Acc:HGNC:21884]	0.50434685	
ZFP30	ZFP30 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:29555]	0.5040048	
DPY19L2P3	DPY19L2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:22367]	0.5036795	
RASSF4	Ras association domain family member 4 [Source:HGNC Symbol;Acc:HGNC:20793]	0.5035736	
SLC16A12	solute carrier family 16 member 12 [Source:HGNC Symbol;Acc:HGNC:23094]	0.50346255	
CDH6	cadherin 6 [Source:HGNC Symbol;Acc:HGNC:1765]	0.5034403	
APBA1	amyloid beta precursor protein binding family A member 1 [Source:HGNC Symbol;Acc:HGNC:578]	0.5032346	
RUSC1-AS1	RUSC1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26680]	0.5027591	
INE1	inactivation escape 1 [Source:HGNC Symbol;Acc:HGNC:6060]	0.50234556	
ZNF117	zinc finger protein 117 [Source:HGNC Symbol;Acc:HGNC:12897]	0.50230765	
TULP1	TUB like protein 1 [Source:HGNC Symbol;Acc:HGNC:12423]	0.5021497	
DRD4	dopamine receptor D4 [Source:HGNC Symbol;Acc:HGNC:3025]	0.5013556	
TMEM51	transmembrane protein 51 [Source:HGNC Symbol;Acc:HGNC:25488]	0.5012264	
ZNF124	zinc finger protein 124 [Source:HGNC Symbol;Acc:HGNC:12907]	0.5011977	
NPIPA9	nuclear pore complex interacting protein family, member A9 [Source:HGNC Symbol;Acc:HGNC:41984]	0.50080794	
BHMT2	betaine--homocysteine S-methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:1048]	0.50057274	
IGLV5-52	immunoglobulin lambda variable 5-52 [Source:HGNC Symbol;Acc:HGNC:5926]	0.5005548	
MLYCD	malonyl-CoA decarboxylase [Source:HGNC Symbol;Acc:HGNC:7150]	0.50038975	
COL11A2	collagen type XI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2187]	0.49985197	
TMEM254-AS1	TMEM254 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27340]	0.49940345	
TMEM150C	transmembrane protein 150C [Source:HGNC Symbol;Acc:HGNC:37263]	0.49905843	
PILRB	paired immunoglobin like type 2 receptor beta [Source:HGNC Symbol;Acc:HGNC:18297]	0.49879223	
ENPP5	ectonucleotide pyrophosphatase/phosphodiesterase family member 5 [Source:HGNC Symbol;Acc:HGNC:13717]	0.49783847	
ZBTB8B	zinc finger and BTB domain containing 8B [Source:HGNC Symbol;Acc:HGNC:37057]	0.49718323	
SH3BP5	SH3 domain binding protein 5 [Source:HGNC Symbol;Acc:HGNC:10827]	0.4964461	
OTX2	orthodenticle homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8522]	0.4958987	
GCNA	germ cell nuclear acidic peptidase [Source:HGNC Symbol;Acc:HGNC:15805]	0.49574924	
EIF4HP2	eukaryotic translation initiation factor 4H pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:49036]	0.49543592	
C2orf15	chromosome 2 open reading frame 15 [Source:HGNC Symbol;Acc:HGNC:28436]	0.49539587	
FGFR3	fibroblast growth factor receptor 3 [Source:HGNC Symbol;Acc:HGNC:3690]	0.4953494	
SCAPER	S-phase cyclin A associated protein in the ER [Source:HGNC Symbol;Acc:HGNC:13081]	0.4948465	
GJC3	gap junction protein gamma 3 [Source:HGNC Symbol;Acc:HGNC:17495]	0.4948373	
KCNS1	potassium voltage-gated channel modifier subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:6300]	0.49468744	
MT-ND1	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1 [Source:HGNC Symbol;Acc:HGNC:7455]	0.49452257	
HLA-G	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	0.49428278	
PTPRE	protein tyrosine phosphatase receptor type E [Source:HGNC Symbol;Acc:HGNC:9669]	0.4942355	
COL25A1	collagen type XXV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:18603]	0.4940762	
SELENOP	selenoprotein P [Source:HGNC Symbol;Acc:HGNC:10751]	0.493752	
ALG10	ALG10 alpha-1,2-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23162]	0.49317545	
PARP3	poly(ADP-ribose) polymerase family member 3 [Source:HGNC Symbol;Acc:HGNC:273]	0.4929871	
C17orf107	chromosome 17 open reading frame 107 [Source:HGNC Symbol;Acc:HGNC:37238]	0.4929226	
CHD5	chromodomain helicase DNA binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16816]	0.49270636	
SLC15A1	solute carrier family 15 member 1 [Source:HGNC Symbol;Acc:HGNC:10920]	0.49264863	
RALGAPA1P1	RALGAPA1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23203]	0.49258506	
MOXD1	monooxygenase DBH like 1 [Source:HGNC Symbol;Acc:HGNC:21063]	0.492505	
SEC1P	secretory blood group 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:44149]	0.49201941	
ATP8B1	ATPase phospholipid transporting 8B1 [Source:HGNC Symbol;Acc:HGNC:3706]	0.49194634	
PURA	purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]	0.49160907	
CRIP2	cysteine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2361]	0.4914603	
PCDHGB6	protocadherin gamma subfamily B, 6 [Source:HGNC Symbol;Acc:HGNC:8713]	0.491445	
CENPVL3	centromere protein V like 3 [Source:HGNC Symbol;Acc:HGNC:43880]	0.4909807	
FSIP2	fibrous sheath interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:21675]	0.48937753	
ABHD3	abhydrolase domain containing 3, phospholipase [Source:HGNC Symbol;Acc:HGNC:18718]	0.48900545	
MT-ATP8	mitochondrially encoded ATP synthase membrane subunit 8 [Source:HGNC Symbol;Acc:HGNC:7415]	0.48872164	
NCAM1	neural cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:7656]	0.48852795	
TUBG2	tubulin gamma 2 [Source:HGNC Symbol;Acc:HGNC:12419]	0.48778126	
CSF1	colony stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:2432]	0.4876797	
CNTNAP1	contactin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:8011]	0.4876039	
CNTFR	ciliary neurotrophic factor receptor [Source:HGNC Symbol;Acc:HGNC:2170]	0.48744997	
KCTD21	potassium channel tetramerization domain containing 21 [Source:HGNC Symbol;Acc:HGNC:27452]	0.48697606	
KCNQ1OT1	KCNQ1 opposite strand/antisense transcript 1 [Source:HGNC Symbol;Acc:HGNC:6295]	0.48492685	
CRTC3	CREB regulated transcription coactivator 3 [Source:HGNC Symbol;Acc:HGNC:26148]	0.48363453	
XKR7	XK related 7 [Source:HGNC Symbol;Acc:HGNC:23062]	0.4835847	
GPRIN2	G protein regulated inducer of neurite outgrowth 2 [Source:HGNC Symbol;Acc:HGNC:23730]	0.48340133	
USH1G	USH1 protein network component sans [Source:HGNC Symbol;Acc:HGNC:16356]	0.48330542	
PCDH19	protocadherin 19 [Source:HGNC Symbol;Acc:HGNC:14270]	0.48277044	
BCL11B	BCL11 transcription factor B [Source:HGNC Symbol;Acc:HGNC:13222]	0.482495	
ZBTB10	zinc finger and BTB domain containing 10 [Source:HGNC Symbol;Acc:HGNC:30953]	0.4818052	
PLEKHB1	pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079]	0.4812289	
FBXL14	F-box and leucine rich repeat protein 14 [Source:HGNC Symbol;Acc:HGNC:28624]	0.48101228	
TK2	thymidine kinase 2 [Source:HGNC Symbol;Acc:HGNC:11831]	0.48091406	
CEBPA-DT	CEBPA divergent transcript [Source:HGNC Symbol;Acc:HGNC:25710]	0.48072383	
ZKSCAN8P1	ZKSCAN8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18777]	0.48038718	
LENG9	leukocyte receptor cluster member 9 [Source:HGNC Symbol;Acc:HGNC:16306]	0.48030737	
MTND2P28	MT-ND2 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:42129]	0.48024106	
CEP126	centrosomal protein 126 [Source:HGNC Symbol;Acc:HGNC:29264]	0.47991815	
IL18BP	interleukin 18 binding protein [Source:HGNC Symbol;Acc:HGNC:5987]	0.47968918	
CRELD1	cysteine rich with EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:14630]	0.47939274	
PIGM	phosphatidylinositol glycan anchor biosynthesis class M [Source:HGNC Symbol;Acc:HGNC:18858]	0.47912085	
SYK	spleen associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11491]	0.4788652	
LINC02473	long intergenic non-protein coding RNA 2473 [Source:HGNC Symbol;Acc:HGNC:53412]	0.47877428	
TRIM72	tripartite motif containing 72 [Source:HGNC Symbol;Acc:HGNC:32671]	0.47875878	
CDKN1C	cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]	0.47867545	
C1RL	complement C1r subcomponent like [Source:HGNC Symbol;Acc:HGNC:21265]	0.47861883	
IQANK1	IQ motif and ankyrin repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:49576]	0.47859645	
ZNF229	zinc finger protein 229 [Source:HGNC Symbol;Acc:HGNC:13022]	0.4780756	
RNASEL	ribonuclease L [Source:HGNC Symbol;Acc:HGNC:10050]	0.47802687	
NLRP7	NLR family pyrin domain containing 7 [Source:HGNC Symbol;Acc:HGNC:22947]	0.47797734	
CALCOCO1	calcium binding and coiled-coil domain 1 [Source:HGNC Symbol;Acc:HGNC:29306]	0.47777978	
MST1P2	macrophage stimulating 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:7383]	0.477771	
ABHD15	abhydrolase domain containing 15 [Source:HGNC Symbol;Acc:HGNC:26971]	0.47762775	
SLC17A7	solute carrier family 17 member 7 [Source:HGNC Symbol;Acc:HGNC:16704]	0.47696328	
LRP2BP	LRP2 binding protein [Source:HGNC Symbol;Acc:HGNC:25434]	0.47683552	
THEM5	thioesterase superfamily member 5 [Source:HGNC Symbol;Acc:HGNC:26755]	0.47682947	
RAB11B-AS1	RAB11B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44178]	0.4758157	
PDCD4-AS1	PDCD4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27425]	0.47459185	
MAP2	microtubule associated protein 2 [Source:HGNC Symbol;Acc:HGNC:6839]	0.47418967	
ANO9	anoctamin 9 [Source:HGNC Symbol;Acc:HGNC:20679]	0.47399563	
KCNIP3	potassium voltage-gated channel interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:15523]	0.47395578	
PGBD2	piggyBac transposable element derived 2 [Source:HGNC Symbol;Acc:HGNC:19399]	0.4737092	
CST1	cystatin SN [Source:HGNC Symbol;Acc:HGNC:2473]	0.47326782	
CHP2	calcineurin like EF-hand protein 2 [Source:HGNC Symbol;Acc:HGNC:24927]	0.47214705	
TNFRSF25	TNF receptor superfamily member 25 [Source:HGNC Symbol;Acc:HGNC:11910]	0.47210371	
TRIL	TLR4 interactor with leucine rich repeats [Source:HGNC Symbol;Acc:HGNC:22200]	0.47192425	
MPRIPP1	myosin phosphatase Rho interacting protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44594]	0.47178677	
LIAT1	ligand of ATE1 [Source:HGNC Symbol;Acc:HGNC:33800]	0.47158837	
ANKRD18CP	ankyrin repeat domain 18C, pseudogene [Source:HGNC Symbol;Acc:HGNC:43601]	0.47129732	
ACOX2	acyl-CoA oxidase 2 [Source:HGNC Symbol;Acc:HGNC:120]	0.47076872	
EPOP	elongin BC and polycomb repressive complex 2 associated protein [Source:HGNC Symbol;Acc:HGNC:34493]	0.47058547	
CSPG4	chondroitin sulfate proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:2466]	0.47058213	
BAALC	BAALC binder of MAP3K1 and KLF4 [Source:HGNC Symbol;Acc:HGNC:14333]	0.4695795	
TMEM143	transmembrane protein 143 [Source:HGNC Symbol;Acc:HGNC:25603]	0.469311	
RPL7P20	ribosomal protein L7 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:36013]	0.46927157	
IL6ST	interleukin 6 cytokine family signal transducer [Source:HGNC Symbol;Acc:HGNC:6021]	0.4691572	
H4C16	H4 histone 16 [Source:HGNC Symbol;Acc:HGNC:20510]	0.46912676	
CLSTN2	calsyntenin 2 [Source:HGNC Symbol;Acc:HGNC:17448]	0.46845967	
STBD1	starch binding domain 1 [Source:HGNC Symbol;Acc:HGNC:24854]	0.4683452	
STMN2	stathmin 2 [Source:HGNC Symbol;Acc:HGNC:10577]	0.4681603	
PTPN5	protein tyrosine phosphatase non-receptor type 5 [Source:HGNC Symbol;Acc:HGNC:9657]	0.46776068	
PRR15	proline rich 15 [Source:HGNC Symbol;Acc:HGNC:22310]	0.46774676	
ZFHX2	zinc finger homeobox 2 [Source:HGNC Symbol;Acc:HGNC:20152]	0.46773517	
FAM201A	family with sequence similarity 201 member A [Source:HGNC Symbol;Acc:HGNC:27239]	0.4668047	
SENP7	SUMO specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:30402]	0.4666457	
RIBC1	RIB43A domain with coiled-coils 1 [Source:HGNC Symbol;Acc:HGNC:26537]	0.46659628	
NSUN5P2	NSUN5 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16609]	0.46650708	
FHIP2B	FHF complex subunit HOOK interacting protein 2B [Source:HGNC Symbol;Acc:HGNC:16492]	0.4661359	
ZKSCAN2-DT	ZKSCAN2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53912]	0.46569622	
HSD17B14	hydroxysteroid 17-beta dehydrogenase 14 [Source:HGNC Symbol;Acc:HGNC:23238]	0.46464464	
PRR15-DT	PRR15 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55866]	0.46443993	
ZSCAN23	zinc finger and SCAN domain containing 23 [Source:HGNC Symbol;Acc:HGNC:21193]	0.46408468	
ABCD1	ATP binding cassette subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:61]	0.46404335	
PROX1	prospero homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9459]	0.46398568	
RASGRP2	RAS guanyl releasing protein 2 [Source:HGNC Symbol;Acc:HGNC:9879]	0.4638902	
PPARGC1A	PPARG coactivator 1 alpha [Source:HGNC Symbol;Acc:HGNC:9237]	0.46367225	
MARCHF1	membrane associated ring-CH-type finger 1 [Source:HGNC Symbol;Acc:HGNC:26077]	0.46363467	
GAS1	growth arrest specific 1 [Source:HGNC Symbol;Acc:HGNC:4165]	0.46348366	
ZNF75D	zinc finger protein 75D [Source:HGNC Symbol;Acc:HGNC:13145]	0.46324646	
NAP1L5	nucleosome assembly protein 1 like 5 [Source:HGNC Symbol;Acc:HGNC:19968]	0.46309155	
SLC35A1	solute carrier family 35 member A1 [Source:HGNC Symbol;Acc:HGNC:11021]	0.46243683	
KLK10	kallikrein related peptidase 10 [Source:HGNC Symbol;Acc:HGNC:6358]	0.4616891	
HNMT	histamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:5028]	0.46129644	
MYMX	myomixer, myoblast fusion factor [Source:HGNC Symbol;Acc:HGNC:52391]	0.46083426	
SCUBE1	signal peptide, CUB domain and EGF like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13441]	0.46045586	
ZNF137P	zinc finger protein 137, pseudogene [Source:HGNC Symbol;Acc:HGNC:12921]	0.4601497	
SNAP91	synaptosome associated protein 91 [Source:HGNC Symbol;Acc:HGNC:14986]	0.45999527	
